,Unnamed: 0,Species,Owner,Country.of.Origin,Farm.Name,Lot.Number,Mill,ICO.Number,Company,Altitude,Region,Producer,Number.of.Bags,Bag.Weight,In.Country.Partner,Harvest.Year,Grading.Date,Owner.1,Variety,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Cupper.Points,Total.Cup.Points,Moisture,Category.One.Defects,Quakers,Color,Category.Two.Defects,Expiration,Certification.Body,Certification.Address,Certification.Contact
1045,1046,Arabica,the coffee source inc.,Costa Rica,several,,cafe altura san ramon,5 562 0014,the coffee source inc.,1300 msnm,san ramon,SEVERAL,250,3 lbs,Specialty Coffee Association,2014,"Apr 11, 2014",The Coffee Source Inc.,Caturra,Washed   Wet,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,7.25,80.75,0.11,0,0.0,Green,0,"Apr 11, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1046,1047,Arabica,diego manuel woolrich ramirez,Mexico,san jos  y el portillo,,san jos  y el portillo,"1401325570, 1405822583, 140582",,1200,oaxaca,"JOSE RIOS LARA, APOLONIA FRANC",30,1 kg,AMECAFE,2012,"Sep 04, 2012",DIEGO MANUEL WOOLRICH RAMIREZ,Typica,Washed   Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,7.5,80.75,0.11,0,0.0,Green,2,"Sep 04, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
1047,1048,Arabica,myriam kaplan pasternak,Haiti,2000 farms,,utcam usine traitement cafe ma, exists,haiti coffee, 1000 meters,haiti,COOPAIMAR Copperative Agro Ind,1,2 kg,Specialty Coffee Association,2012,"May 22, 2012",Myriam Kaplan Pasternak,Typica,Washed   Wet,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,7.25,80.75,0.12,0,0.0,Green,0,"May 22, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1048,1049,Arabica,kona pacific farmers cooperati,United States (Hawaii),,,,2131202,kona pacific farmers cooperati,,kona,,3,2 lbs,Specialty Coffee Association,2011,"Dec 21, 2011",Kona Pacific Farmers Cooperati,Arusha,Natural   Dry,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,6.92,80.75,0.13,0,0.0,Bluish Green,6,"Dec 20, 2012",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1049,1050,Arabica,cqi taiwan icp cqi      ,Taiwan,   ,1,hand peeled,non,    ,,taiwan,   ,160,1 kg,Blossom Valley International,2016,"Aug 12, 2016",CQI Taiwan ICP CQI      ,Typica,,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,7.33,80.67,0.0,0,0.0,Green,1,"Aug 12, 2017",Blossom Valley International,fc45352eee499d8470cf94c9827922,de73fc9412358b523d3a641501e542
1050,1051,Arabica,aulia arif syahri,Indonesia,darmawi,,surbakti   pt.olam indonesia,015 1691 006,pt. olam indonesia,1200 1500,sumatra brastagi,Surbakti,200,30 kg,Specialty Coffee Association,2015,"Nov 10, 2015",Aulia Arif Syahri,Mandheling,Semi washed   Semi pulped,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,7.33,80.67,0.13,0,0.0,Blue Green,1,"Nov 09, 2016",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1051,1052,Arabica,juan luis alvarado romero,Guatemala,finca medina,,beneficio siembras vision (154,11 11711 1,"siembras vision, s.a.",1500msnm,antigua,FINCA MEDINA,150,60 kg,Asociacion Nacional Del Caf ,2015 2016,"Oct 23, 2015",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,7.0,80.67,0.11,0,0.0,Green,0,"Oct 22, 2016",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
1052,1053,Arabica,"ceca, s.a.",Costa Rica,gamboa,,beneficio monta as del diamant,5 025 0048,"ceca,s.a.",1.85,tarrazu,Martin Gutierrez,240,1 kg,Specialty Coffee Association o,2015,"Feb 27, 2015","CECA, S.A.",Caturra,Washed   Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,8.0,80.67,0.11,0,0.0,Blue Green,4,"Feb 27, 2016",Specialty Coffee Association o,8e0b118f3cf3121ab27c5387deacdb,5eb2b7129d9714c43825e44dc3bca9
1053,1054,Arabica,afca,Malawi,makoka valley estate,,r.w.j. wallace ltd,C17,r.w.j wallace ltd,990 1000m,southern  zomba,R.W.J. Wallace Ltd,100,60 kg,Africa Fine Coffee Association,2014,"Nov 04, 2014",AFCA,Caturra,Washed   Wet,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.17,80.67,0.12,0,0.0,Bluish Green,1,"Nov 04, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e5,c4ab13415cdd69376a93780c0166e7
1054,1055,Arabica,cafe don balbino s.c. r.l. c.v,Mexico,"el desmoronado, talpan allenja",,corta pico balbino ramirez,0,cafe don balbino s.c. r.l. c.v,1200,"el desmoronado, talpan allenja",BALBINO RAMIREZ FLORES,20,1 kg,AMECAFE,2014,"Oct 23, 2014",CAFE DON BALBINO S.C. R.L. C.V,Typica,Washed   Wet,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,7.25,80.67,0.12,0,0.0,Green,4,"Oct 23, 2015",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
1055,1056,Arabica,compa ia colombiana agroindust,Colombia,,,trilladora agricola,14 3 79 1034,ecom cca sa,1550,santander,,250,70 kg,Almacaf ,2014,"Apr 14, 2014",Compa ia Colombiana Agroindust,Caturra,Natural   Dry,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,8.5,80.67,0.0,0,0.0,,1,"Apr 14, 2015",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
1056,1057,Arabica,juan luis alvarado romero,Guatemala,santo tomas pachuj,,humedo  finca santo tomas pach,11 752 02,"finca santo tomas pachuj, guat",1550,"san lucas toliman, solola","PACHUJ, S.A",250,69 kg,Asociacion Nacional Del Caf ,2013,"Jun 05, 2013",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,7.33,80.67,0.12,0,0.0,Green,5,"Jun 05, 2014",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
1057,1058,Arabica,juan luis alvarado romero,Guatemala,chiquimulja   alpha cafe   sen,,,11 23 0233,"unex guatemala, s.a.",,oriente,CHIQUIMULJA   ALPHA CAFE   SEN,250,1 kg,Asociacion Nacional Del Caf ,2012,"Jan 25, 2012",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,7.17,80.67,0.11,0,0.0,Green,2,"Jan 24, 2013",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
1058,1059,Arabica,juan luis alvarado romero,Guatemala,chiquimulja   alpha cafe   sen,,beneficio ixchel,11 23 0240,"unex guatemala, s.a.",,oriente,CHIQUIMULJA   ALPHA CAFE   SEN,250,1 kg,Asociacion Nacional Del Caf ,2012,"Jan 25, 2012",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,7.33,80.67,0.11,0,0.0,Green,3,"Jan 24, 2013",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
1059,1060,Arabica,racafe   cia s.c.a,Colombia,,,,3 37 1980,,,,,149,70 kg,Almacaf ,,"Mar 15, 2011",Racafe   Cia S.C.A,,,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,7.25,80.67,0.18,0,0.0,,2,"Mar 14, 2012",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
1060,1061,Arabica,bourbon specialty coffees,Brazil,leticia farm,91,internacional armazens gerais,,bourbon specialty coffees,,monte carmelo,MAX KEND TAKIUTI E OUTROS,94,60 kg,Brazil Specialty Coffee Associ,2016,"Mar 11, 2016",BOURBON SPECIALTY COFFEES,,,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,7.42,80.58,0.11,0,0.0,Green,7,"Mar 11, 2017",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
1061,1062,Arabica,"exportadora atlantic, s.a.",Nicaragua,los saltarines,017 053 0046,exportadora atlantic sa   pp c,017 053 0046,exportadora atlantic s.a,,nueva segovia,ADONIS JOSE ORTEZ BELTRAN,275,69 kg,Instituto Hondure o del Caf ,2016,"Feb 26, 2016","Exportadora Atlantic, S.A.",,,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,7.33,80.58,0.11,0,1.0,Green,0,"Feb 25, 2017",Instituto Hondure o del Caf ,b4660a57e9f8cc613ae5b8f02bfce8,7f521ca403540f81ec99daec7da19c
1062,1063,Arabica,burka coffee estate,"Tanzania, United Republic Of",burka coffee estates,,burka coffee estates,C28,burka coffee estate,1400,arusha,Burka Coffee Estates,10,60 kg,Africa Fine Coffee Association,2014,"Jan 06, 2015",Burka Coffee Estate,,Washed   Wet,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,7.25,80.58,0.12,0,0.0,Bluish Green,1,"Jan 06, 2016",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e5,c4ab13415cdd69376a93780c0166e7
1063,1064,Arabica,ipanema coffees,Brazil,rio verde,,ipanema coffees,002 1660 0066,ipanema coffees,1200,south of minas,Ipanema Agr cola SA,300,2 kg,Specialty Coffee Association,2014 2015,"Oct 17, 2014",Ipanema Coffees,Bourbon,Semi washed   Semi pulped,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,7.25,80.58,0.0,0,0.0,Green,3,"Oct 17, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1064,1065,Arabica,beneficio santa rosa,Honduras,bsr,,beneficio santa rosa s.a.,13 123 238,beneficio santa rosa s.a.,1400 m.s.n.m.,occidental,BSR,275,69 kg,Instituto Hondure o del Caf ,2014,"Apr 30, 2014",Beneficio Santa Rosa,Caturra,Washed   Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.17,80.58,0.11,0,0.0,Green,5,"Apr 30, 2015",Instituto Hondure o del Caf ,b4660a57e9f8cc613ae5b8f02bfce8,7f521ca403540f81ec99daec7da19c
1065,1066,Arabica,juan luis alvarado romero,Guatemala,finca el naranjal,,beneficio exportacafe agua san,11 52 121,exportcafe,4540 metros,huehuetego,BYRON ALONZO SOLIS,275,69 kg,Asociacion Nacional Del Caf ,2014,"Jan 28, 2014",Juan Luis Alvarado Romero,Bourbon,Natural   Dry,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,7.25,80.58,0.11,0,0.0,Green,5,"Jan 28, 2015",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
1066,1067,Arabica,kona pacific farmers cooperati,United States (Hawaii),,,,HDOA 210282,,,,,10,100 lbs,Specialty Coffee Association,,"May 04, 2011",Kona Pacific Farmers Cooperati,,,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,7.83,80.58,0.0,0,0.0,,0,"May 03, 2012",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1067,1068,Arabica,racafe   cia s.c.a,Colombia,,,,3 37 1979,,,,,149,70 kg,Almacaf ,,"Mar 15, 2011",Racafe   Cia S.C.A,,,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,7.33,80.58,0.0,0,0.0,,2,"Mar 14, 2012",Almacaf ,e493c36c2d076bf273064f7ac23ad5,70d3c0c26f89e00fdae6fb39ff54f0
1068,1069,Arabica,cqi taiwan icp cqi      ,Taiwan,   ,1,non,,   ,50,taiwan,   ,20,5 kg,Blossom Valley International,2017,"Dec 08, 2017",CQI Taiwan ICP CQI      ,,Natural   Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,7.17,80.5,0.0,0,0.0,Blue Green,0,"Dec 08, 2018",Blossom Valley International,fc45352eee499d8470cf94c9827922,de73fc9412358b523d3a641501e542
1069,1070,Arabica,juan luis alvarado romero,Guatemala,el guayabo,11 15 0293,el guayabo,11 15 0293,"peter schoelfeld, s.a",1500,santa rosa,EDWIN MU OZ,275,69 kg,Asociacion Nacional Del Caf ,2017,"Sep 08, 2017",Juan Luis Alvarado Romero,Caturra,Washed   Wet,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.1,0,0.0,Green,4,"Sep 08, 2018",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
1070,1071,Arabica,janny marlith torres,Honduras,la bendicion,331,en cortado beneficiado y secad,13 154 234,coffee planet corporation s.a,1650,ocotepeque,Jorge Alfredo Pinto,15,69 kg,Instituto Hondure o del Caf ,2017,"Aug 23, 2017",Janny Marlith Torres,Catuai,Washed   Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,7.0,80.5,0.11,0,0.0,Green,5,"Aug 23, 2018",Instituto Hondure o del Caf ,b4660a57e9f8cc613ae5b8f02bfce8,7f521ca403540f81ec99daec7da19c
1071,1072,Arabica,case noyale ltd,Mauritius,case noyale ltd,K7 Chamarel 2015,hulling facility,not applicable,compagnie sucri re bel ombre l,280,chamarel (south west),Case Noyale Ltd,1,2 kg,Kenya Coffee Traders Associati,2016,"Feb 11, 2016",Case Noyale Ltd,,,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,7.25,80.5,0.12,0,0.0,Green,0,"Feb 10, 2017",Kenya Coffee Traders Associati,ccba45b89d859740b749878be8c6d1,d752c909a015f3c76224b3c5cc520f
1072,1073,Arabica,bourbon specialty coffees,Brazil,cachoeira da grama farm,,internacional armazens gerais,002 4542 0049,bourbon specialty coffees,1250 m,vale da grama,Lindolpho Carvalho Dias,300,60 kg,Brazil Specialty Coffee Associ,2015 2016,"Nov 17, 2015",BOURBON SPECIALTY COFFEES,Yellow Bourbon,Semi washed   Semi pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,7.33,80.5,0.11,0,0.0,Green,3,"Nov 16, 2016",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
1073,1074,Arabica,shwe yin mar coffee,Myanmar,mixed,,shwe yin mar,Unspecified,shwe yin mar coffee,3800,pyin oo lwin,Shwe Yin Mar,1,2 kg,Coffee Quality Institute,2015,"Jul 17, 2015",Shwe Yin Mar Coffee,,Washed   Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,7.08,80.5,0.0,0,0.0,Green,2,"Jul 16, 2016",Coffee Quality Institute,1d4c7f93129f9fb1c8a5f0ce0e36cc,0f62c9236e3ff5c4921da1e22a350a
1074,1075,Arabica,juan luis alvarado romero,Guatemala,various,,las americas,11 951 136,outspan guatemala s.a.,4000 p.s.n.m.,oriente,VARIOS,275,69 kg,Asociacion Nacional Del Caf ,2014,"Apr 23, 2014",Juan Luis Alvarado Romero,,Washed   Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,7.17,80.5,0.11,0,0.0,Green,3,"Apr 23, 2015",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
1075,1076,Arabica,jacques pereira carneiro,Brazil,pereira estate coffee,,carapina armazens gerais,002 135 2 0182,exportadora caf s carmo minas ,1250,mantiqueira minas,MARIA ROGERIA COSTA PEREIRA,300,60 kg,Specialty Coffee Association,2013,"Apr 17, 2014",Jacques Pereira Carneiro,Yellow Bourbon,Semi washed   Semi pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,7.42,80.5,0.1,0,0.0,,10,"Apr 17, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1076,1077,Arabica,eileen koyanagi,United States (Hawaii),,,,KP010914,kona pacific farmers cooperati,,kona,,10,100 lbs,Specialty Coffee Association,2013,"Feb 04, 2014",Eileen Koyanagi,Hawaiian Kona,Natural   Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,7.17,80.5,0.11,1,0.0,Green,0,"Feb 04, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1077,1078,Arabica,juan luis alvarado romero,Guatemala,barranca las flores,,beneficio exportacafe agua san,11 52 492,exportcafe,6100 metros,huehuetego,IDMAR JESUS VELASQUEZ CALDERON,250,1 kg,Asociacion Nacional Del Caf ,2013,"Feb 13, 2013",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,6.67,80.5,0.12,1,0.0,Green,1,"Feb 13, 2014",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
1078,1079,Arabica,israel eduardo paz garcia,Mexico,pe a negra,,"zaragoza itundujia, oaxaca",1405793051,cafeorganico.mx,1450,zaragoza itundujia,HERAS HERNANDEZ GAUDENCIO,18,1 kg,AMECAFE,2012,"Sep 17, 2012",ISRAEL EDUARDO PAZ GARCIA,Typica,Washed   Wet,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.17,80.5,0.15,0,0.0,,1,"Sep 17, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
1079,1080,Arabica,cadexsa,Honduras,bethel,115,only dry mill,13 63 60,cadexsa,1450,marcala,Jose Omar Acosta,275,69 kg,Instituto Hondure o del Caf ,2016,"Feb 03, 2016",CADEXSA,,,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,7.0,80.42,0.1,0,0.0,Green,0,"Feb 02, 2017",Instituto Hondure o del Caf ,b4660a57e9f8cc613ae5b8f02bfce8,7f521ca403540f81ec99daec7da19c
1080,1081,Arabica,cqi taiwan icp cqi      ,Taiwan,    ,,    ,Taiwan  ,    ,600  ,    ,    ,10,60 kg,Blossom Valley International,2014,"Nov 23, 2014",CQI Taiwan ICP CQI      ,Typica,Washed   Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,7.0,80.42,0.14,0,0.0,Green,0,"Nov 23, 2015",Blossom Valley International,fc45352eee499d8470cf94c9827922,de73fc9412358b523d3a641501e542
1081,1082,Arabica,lusso lab,El Salvador,finca la fany,,,,lusso coffee lab,1450m,"department of ahuachapan, muni","Luis, Rafael and Carmen Silva ",2,2 kg,Specialty Coffee Association,2013,"Apr 26, 2014",LUSSO LAB,Bourbon,Washed   Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.0,0,0.0,Green,1,"Apr 26, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1082,1083,Arabica,adam ciruli ye,China,alicia s farm,,alicia s farm,CNY,yun new century tech inc.,1700,yun,Alicia s Farm,1,2 kg,Specialty Coffee Association,2013,"Jan 17, 2014",Adam Ciruli Ye,,Washed   Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,7.17,80.42,0.17,0,0.0,Green,14,"Jan 17, 2015",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1083,1084,Arabica,cqi taiwan icp cqi      ,Taiwan,guoxing farm coffee           ,,guoxing farm coffee           ,,blossom valley    ,600 m,tou,Huang san lang            ,10,30 kg,Blossom Valley International ,2013 2014,"Dec 26, 2013",CQI Taiwan ICP CQI       ,Typica,Washed   Wet,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.42,0.11,0,0.0,Green,0,"Dec 26, 2014",Blossom Valley International ,09e3c859cac41901d54f4bd36cce80,94828eb00127a1563ed640ea428f42
1084,1085,Arabica,alfredo bojalil,Mexico,copalita,,amsa oaxaca,1405675414,ecomtrading,1050,pochutla,CARLOS ALBERTO GOMEZ,250,1 kg,AMECAFE,2012,"Sep 04, 2012",ALFREDO BOJALIL,Typica,Washed   Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,7.25,80.42,0.1,2,0.0,Green,4,"Sep 04, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
1085,1086,Arabica,armando luis pohlenz martinez,Mexico,,,finca custepec,2676,beneficio custepec s.a. c.v.,1550,la concordia,ARMANDO LUIS POHLENZ MARTINEZ,250,1 kg,AMECAFE,2012,"Aug 30, 2012",ARMANDO LUIS POHLENZ MARTINEZ,Caturra,Washed   Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,7.08,80.42,0.12,4,0.0,Green,16,"Aug 30, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
1086,1087,Arabica,simon mahinda,Burundi,,601,sogestal mumirwa,027 01 601,sangana commodities k limited,1700,mumirwa,SOGESTAL MUMIRWA,300,60 kg,Kenya Coffee Traders Associati,2016,"Jan 22, 2016",SIMON MAHINDA,,,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,7.33,80.33,0.12,0,0.0,Green,0,"Jan 21, 2017",Kenya Coffee Traders Associati,ccba45b89d859740b749878be8c6d1,d752c909a015f3c76224b3c5cc520f
1087,1088,Arabica,delfina leon shine,"Tanzania, United Republic Of",delfina farm,,,A053,delfina farm,1700,mkuu rombo,Delfina Leon Shine,10,60 kg,Africa Fine Coffee Association,2015 2016,"Nov 16, 2015",Delfina Leon Shine,Bourbon,Washed   Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,7.17,80.33,0.13,0,0.0,Green,5,"Nov 15, 2016",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e5,c4ab13415cdd69376a93780c0166e7
1088,1089,Arabica,kongoni estate,"Tanzania, United Republic Of",kongoni estate,,kongoni estate,C16,kongoni estate,,arusha,Kongoni Estate,1,60 kg,Africa Fine Coffee Association,2014,"Dec 18, 2014",Kongoni Estate,,Washed   Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,7.08,80.33,0.12,0,0.0,Bluish Green,5,"Dec 18, 2015",Africa Fine Coffee Association,073285c0d45e2f5539012d969937e5,c4ab13415cdd69376a93780c0166e7
1089,1090,Arabica,cqi taiwan icp cqi      ,Taiwan,tokoffee  ,,tokoffee  ,,blossom valley    ,600 m,taichung xinshe       ,Wu yi ting    ,10,30 kg,Blossom Valley International,2013 2014,"Dec 26, 2013",CQI Taiwan ICP CQI      ,Yellow Bourbon,,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,7.0,80.33,0.11,0,0.0,Green,0,"Dec 26, 2014",Blossom Valley International,fc45352eee499d8470cf94c9827922,de73fc9412358b523d3a641501e542
1090,1091,Arabica,juan luis alvarado romero,Guatemala,la castellana,,beneficio ixchel,11 23 0795,"unex guatemala, s.a.",4300,oriente,AGRIPEC LA VEGA Y CIA.,250,69 kg,Asociacion Nacional Del Caf ,2013,"Jun 06, 2013",Juan Luis Alvarado Romero,Bourbon,Washed   Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,7.17,80.33,0.11,1,0.0,Green,4,"Jun 06, 2014",Asociacion Nacional Del Caf ,b1f20fe3a819fd6b2ee0eb8fdc3da2,724f04ad10ed31dbb9d260f0dfd221
1091,1092,Arabica,miguel cortes moreno,Mexico,,,"comunidad sac n palma, municip",01 Apr,estrategias constructivas corz,940,chil n,ARMANDO GUTIERREZ GUZMAN,10,1 kg,AMECAFE,2012,"Aug 30, 2012",MIGUEL CORTES MORENO,Typica,Semi washed   Semi pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,7.08,80.33,0.11,0,0.0,Green,21,"Aug 30, 2013",AMECAFE,59e396ad6e22a1c22b248f958e1da2,0eb4ee5b3f47b20b049548a2fd1e7d
1092,1093,Arabica,kona pacific farmers cooperati,United States (Hawaii),,,,2135405,cqi,,kona,,10,100 lbs,Specialty Coffee Association,2012,"Feb 08, 2012",Kona Pacific Farmers Cooperati,Hawaiian Kona,Washed   Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,7.08,80.33,0.12,5,0.0,Green,7,"Feb 07, 2013",Specialty Coffee Association,36d0d00a3724338ba7937c52a378d0,0878a7d4b9d35ddbf0fe2ce69a2062
1093,1094,Arabica,ethiopia commodity exchange,Ethiopia,,,,010 0058,,,kelem welega,Exporter Name   Muluneh Kaka  ,360,6,Ethiopia Commodity Exchange,2010,"Jun 17, 2010",Ethiopia Commodity Exchange,,,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,7.08,80.33,0.1,0,0.0,,1,"Jun 17, 2011",Ethiopia Commodity Exchange,a176532400aebdc345cf3d870f84ed,61bbaf6a9f341e5782b8e7bd3ebf76
1094,1095,Arabica,volcafe ltda.   brasil,Brazil,s o rafael_ ra ras certified,2017 003,copag   varginha   mg,002 143 0 0058,volcafe ltda.,995,cerrado   monte carmelo   mina,Luiz Augusto Pereira Moguilod,440,59 kg,Brazil Specialty Coffee Associ,2017   2018,"Nov 03, 2017",Volcafe Ltda.   Brasil,Catuai,Natural   Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,7.25,80.25,0.11,0,1.0,Green,1,"Nov 03, 2018",Brazil Specialty Coffee Associ,3297cfa4c538e3dd03f72cc4082c54,8900f0bf1d0b2bafe6807a73562c76
1095,1096,Arabica,bismarck castro,Honduras,las moras,102,cigrah s.a c.v.,13 111 053,cigrah s.a c.v,1400,comayagua,Yamilet Lope,275,69 kg,Instituto Hondure o del Caf ,2016,"Apr 06, 2017",Bismarck Castro,Caturra,Natural   Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,7.33,80.25,0.1,0,0.0,Green,4,"Apr 06, 2018",Instituto Hondure o del Caf ,b4660a57e9f8cc613ae5b8f02bfce8,7f521ca403540f81ec99daec7da19c
